Date,Date Precision,State/Region,Township,Village Tract/Ward,Location,Latitude,Longitude,Location Precision,Location Confidence,Category,Sub-Category,Actor-1,Actor-2,Notes,Fatalities,SAC Fatalities,Injuries,Casualties confidence,Source,
8/4/2021,1,Kachin,Momauk,Ton Hone Yang,KIA 24th Battalion HQ,24.693935,97.521405,0,2,Armed Clashes,Artillery Strikes,SAC,KIA,"On April 8th at roughly 8pm in retalation for an earlier attack, Tatmadaw troops based out of Hkang Kai Bum fired 8 artillery shells at the KIA's 24th Batallion, positioned near ""Hpun Pyen Bum"" in Ton Hone Yang (တုန်ဟုန်းယန်) village tract.",,,,3,https://www.kachinlandnews.com/?p=29856,
8/4/2021,1,Kachin,Wiangmaw,,Laiza,24.75607,97.533202,2,1,Armed Clashes,Artillery Strikes,SAC,KIA,"On the evening of April 8th, Tatmadaw troops fired at least 10 artillery rounds at the KIA Headquarters in Laiza.",0,0,2,3,https://www.irrawaddy.com/news/burma/kia-ambushes-myanmar-military-convoy-kachin-state.html,
8/4/2021,1,Kachin,,Hpar Kei,Hkang Kai Bum Outpost,24.628584,97.453296,0,1,Armed Clashes,,KIA,SAC,"On April 8th at roughly 2:30pm, the KIA's 19th battalion clashed with the SAC at their ""Hkang Kai Bum"" outpost near Nawng Want (နောင်ဝမ့်) village in Hpar Kei (ဖာကယ်) village tract.",,,,3,https://www.kachinlandnews.com/?p=29856,
8/4/2021,1,Kachin,,Ding Ga Yang,"KIA Positions at ""Tsin Yu Bum""",24.639739,97.484288,1,2,Armed Clashes,Artillery Strikes,SAC,KIA,"On April 8th, at 9am, Tatmadaw troops based out of Hka Ya Bum fired artillery shells at KIA positions at ""Tsin Yu Bum""",,,,3,https://www.kachinlandnews.com/?p=29861,
8/4/2021,1,Kayin,Hpapun,,Htee Baw Ka Hta,17.95627975,97.4427948,1,1,Violence Against Civilians,Artillery Strikes,SAC,,"On 8 April 2021, 11:50 local time, Burma Army LIB 434 in Papun advanced 60 soldiers to Way Sa Village and mortared 13 rounds into Htee Ber Ka Hta Village.",0,,0,2,https://www.freeburmarangers.org/2021/04/13/burma-army-wounds-11-year-old-girl-kills-man-wounds-five-others-continued-attacks-24000-now-displaced-northern-karen-state/,
8/4/2021,1,Kayin,Hpapun,Yeh Mu Plaw,Mae Pweh Hta,17.827,97.23,2,2,Armed Clashes,Artillery Strikes,SAC,,"On April 8th at 18:35 local time, Burma Army from Paw Kay Koh camp, LIB 439, mortared into Mae Pweh Hta Village, which is part of Yeh Mu Plaw Village Tract in Luthaw Township, Papun District. The mortars killed Saw Kyi Bu, a 60-year-old man.",1,,0,1,https://www.freeburmarangers.org/2021/04/13/burma-army-wounds-11-year-old-girl-kills-man-wounds-five-others-continued-attacks-24000-now-displaced-northern-karen-state/,
8/4/2021,1,Kayin,Hpapun,Yemu Plaw,May Phwe Hta,17.827,97.23,,,Violence Against Civilians,Artillery Strikes,SAC,,"On April 8th at around 6:30pm, the Tatmadaw's LIB-20 fired heavy artillery from Paw Khae Kho village, exploding in May Phwe Hta in Yemu Plaw township. A 60 year old villager was killed.",1,,,2,http://burmese.dvb.no/archives/457009,
8/4/2021,1,Mon,Ye,Koe Maing,Man Aung Village,15.135,97.913,1,1,Armed Clashes,Artillery Strikes,SAC,KNLA,"On April 8th, the Tatmadaw launched heavy artillery attacks on KNLA positions in the vicinity of Man Aung village, on the outskirts of Koe Maing in Ye Township. ",,,,3,http://burmese.dvb.no/archives/456780,
8/4/2021,1,Shan (North),Kyethi,,Wan Hai,21.918533,98.132662,1,1,Armed Clashes,,SSA-N,SAC,"Reports that on April 8th a SAC helicopter carying a senior officer was shot by the SSA-N in the vicinity of their HQ in Wan Hai, Kyethi township. The officer was reportedly hit in the leg. ",0,,1,1,https://burmese.shannews.org/archives/21598,
8/4/2021,1,Shan (North),,,Loi Pawng Village,23.576251,97.787764,1,1,Armed Clashes,Ambush,NA,SAC,"On April 8th, the TNLA has launched an attack on Tatmadaw troops near Loi Pawng village (23.576251, 97.787764 - လွယ်ပေါင်း) after SAC troops marched South from Man Pang (မန်ပန်). ",,,,3,https://www.rfa.org/burmese/news/shan-state-battles-04072021072837.html,
9/4/2021,1,Kayin,Hpapun,,,,,,,Violence Against Civilians,Artillery Strikes,SAC,,A man was killed when 12 artillery shells were fired into three villages in Hpapun District.,1,,,2,https://aappb.org/?p=14215,
9/4/2021,1,Kayin,Hpapun,,,,,,,Violence Against Civilians,Artillery Strikes,SAC,,A man was killed when 12 artillery shells were fired into three villages in Hpapun District.,,,,3,https://aappb.org/?p=14215,
9/4/2021,1,Kayin,Hpapun,,Saw Mu Palaw village tract,,,,,Violence Against Civilians,Artillery Strikes,SAC,,A man was killed when 12 artillery shells were fired into three villages in Hpapun District.,,,,3,http://kicnews.org/2021/04/%E1%80%85%E1%80%85%E1%80%B9%E1%80%B1%E1%80%80%E1%80%AC%E1%80%84%E1%80%B9%E1%80%85%E1%80%AE%E1%80%90%E1%80%95%E1%80%B9%E1%80%99%E1%80%BD-%E1%80%9C%E1%80%80%E1%80%B9%E1%80%94%E1%80%80%E1%80%B9-2/?fbclid=IwAR3F3s-ZHrLupduzqJB6WqQfLK3-FRuiMV4ulPVEhXLJ6ZFqR_2BTZWEzd4,
10/4/2021,1,Kachin,Bhamo,,Ma Au Pin Bridge,24.351408,97.34481,0,1,Armed Clashes,Attack on infrastructure,KIA,SAC,"At roughly 6:30am on April 10th, the KIA detonated several explosive devices on the Bhamo-Myothit-Myitkyina road, on Ma Au Pin Bridge, damaging the bridge.
",,,,,https://cincds.gov.mm/node/11801,
10/4/2021,1,Kachin,Hpakant,Kat Hmaw Sut,Road from Nam Ya,25.628676,96.529613,2,1,Armed Clashes,Ambush,KIA,SAC,"On the Afternoon of April 10th, a Tatamadaw supply truck ran off the road from Nam Ya after being shot at by KIA soldiers, the driver and two soldiers were killed.",3,2,0,2,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
10/4/2021,1,Kachin,Mansi,Kone Tein,Kone Tein Cemetery,24.08993,97.231933,1,1,Armed Clashes,Ambush,KIA,SAC,"At roughly 10:30 on the morning of April 10th, KIA soldiers attacked a Tatmadaw convoy with landmines near the town of Kone Tein. One truck was destroyed.",0,,0,2,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
10/4/2021,1,Kachin,Momauk,Nawng Kon,Between Nawng Ma Kauk and Hnin Ei,24.464788,97.324887,1,1,Armed Clashes,,KIA,SAC,"On the night of the 10th, clashes broke out between KIA forces and Tatmadaw soliders in the vacinity of Nawn Kong (နောင်းကုန်) village tract, near Bhamo in Momauk District. According to DVB the fighting is widespread across the area with at least 20 villages in the vicinity of clashes.",,,,,http://burmese.dvb.no/archives/457212,
10/4/2021,1,Kachin,Momauk,Nawng Kon,Maing Kone,24.50147057,97.36739349,2,2,Armed Clashes,,KIA,SAC,"On the night of the 10th, clashes broke out between KIA forces and Tatmadaw soliders in the vacinity of Nawn Kong (နောင်းကုန်) village tract, near Bhamo in Momauk District. According to DVB the fighting is widespread across the area with at least 20 villages in the vicinity of clashes.",,,,,http://burmese.dvb.no/archives/457215,
10/4/2021,1,Kachin,Momauk,,Num Lang,24.49933,97.42072,1,1,Violence Against Civilians,Artillery Strikes,SAC,,"On April 10th, Tatmadaw troops with the 88th, 320th and 370th LIBs fired artillery at the village of Num Lang. Two civilian women were injured.",,,2,1,https://kachinwomen.com/wp-content/uploads/2021/06/Deadly_Reprisals_ENG.pdf#page=12,
10/4/2021,1,Kayin,Hpapun,,,,,,,Violence Against Civilians,Artillery Strikes,SAC,,"On April 9 and April 10, five artillery shells were fired at KNU-controlled civilian areas in Papun District and gunfire at two working people.",,,,3,https://aappb.org/?p=14255,
10/4/2021,1,Sagaing,Tamu,,Tamu,24.21643,94.31163,2,1,Armed Resistance,Clashes,PDF,SAC,"On April 10, at least 11 members of the military council were killed in a shootout between armed forces and locals in Tamu, according to locals.",11,11,0,2,https://burma.irrawaddy.com/news/2021/04/12/240694.html,
10/4/2021,1,Shan (North),Lashio,Man Pyin,Mong Maw Ywar Thit,22.835214,97.799,1,2,Armed Clashes,,,SAC,,,,,,http://burmese.dvb.no/archives/457209,
10/4/2021,1,Shan (North),Lashio,Nawng Mun,Nawng Mun Police Station,22.770609,97.640703,1,1,Armed Clashes,,NA,SAC,"On the morning of April 10th the Northern Alliance (consisting of the TNLA, MNDAA and AA) attacked a Police Station at Nawng Mun (နောင်မွန်) village on the Lashio-Muse road, in Lashio township. At least 15 officers were killed and several more wounded.",19,15,7,1,https://www.irrawaddy.com/news/burma/least-14-police-killed-ethnic-armed-groups-attack-outpost-myanmars-shan-state.html,
11/4/2021,1,Kachin,Hpakant,,Ta Dar Nyi Nawng,25.628447,96.504827,0,1,Armed Clashes,Ambush,KIA,SAC,"On April 11 at 1040 hrs, KIA militiamen from 44th Battalion attacked an estimated 30 Burma Army soldiers coming on foot from Namting, with eight landmines, at the cemetery in Hkrai Run Village, wounding four Burma Army soldiers, in Hpakant Township.",0,,4,1,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Kachin,Hpakant,,Gaw Lu Yang,25.62324,96.5163,0,1,Armed Clashes,Ambush,KIA,SAC,"On April 11th, at 1515 hrs, an estimated combined 80 Burma Army soldiers from LIBs 381 and 382 were attacked near Gawlu Yang by KIA soldiers from 44th Battalion.",0,,0,2,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Kachin,Hpakant,,Between Gat Noi Village and Tawng Gung Village,25.63249,96.50137,0,1,Armed Clashes,Ambush,KIA,SAC,"On April 11 at 1040 hrs, KIA soldiers attacked Burmese troops coming from Nam Tin side – with eight landmines between Gat Noi Village and Tawng Gung Village, leaving five Burma Army soldiers dead and four wounded, in Hpakant Township.",5,5,4,1,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Kachin,Momauk,,Byuhar Landsone Base,24.528967,97.453333,1,1,Armed Clashes,,KIA,SAC,"On April 11th, the KIA attacked the Byuhar Landsone Base roughly 4km NE of Nwan Lang village.",,,,,http://cdn.myanmarseo.com/file/client-cdn/gnlm/wp-content/uploads/2021/05/9-May-2021.pdf#page=11,
11/4/2021,1,Kachin,Muse,,Hundred-Million Car Park Police Box,24.010964,97.92023,0,2,Armed Resistance,Arson,,SAC,"At roughly 5pm on April 11th the police box at the Hundred-Million Carpark was set on fire, No one was injured,",0,,0,1,http://burmese.dvb.no/archives/457512,
11/4/2021,1,Kachin,Muse,,Mingalar Police Station,23.993119,97.909672,2,1,Armed Resistance,Arson,,SAC,"At roughly 5pm on April 11th the ""Mingalar"" police station was set on fire. No one was injured. The location of the police station is unclear, coded to Muse city.",0,,0,1,http://burmese.dvb.no/archives/457512,
11/4/2021,1,Kachin,Mytikyina,Lel Kone Ward,Police Battalion 30 Station,25.361113,97.405489,0,1,Armed Resistance,Explosion,,SAC,"On April 11th at roughly 7pm three explosions detonated at the Myitkyina Police's 30th Battalion Station, in Lel Kone Ward.",0,,0,3,http://burmese.dvb.no/archives/457455,
11/4/2021,1,Kachin,,,Outskirts of Alaw Bum,24.56331,97.51981,0,1,Armed Clashes,,SAC,KIA,"On the morning of April 11th, Tatmadaw troops from the LIB 320 and 387 launched an offensive to recapture positions around Alaw Bum mountain outpost, the clashes with soldiers from the KIA's 30th battalion at these coordinates.",0,,0,3,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Kachin,,,Outskirts of Alaw Bum,24.56808,97.54641,0,1,Armed Clashes,,SAC,KIA,"On the morning of April 11th, Tatmadaw troops from the LIB 320 and 387 launched an offensive to recapture positions around Alaw Bum mountain outpost, the clashes with soldiers from the KIA's 30th battalion at these coordinates.",0,,0,3,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Kachin,,,Bum Chyang Bum,24.5644,97.54349,,,Armed Clashes,Airstrikes,SAC,KIA,"On April 11th, at 1643 hrs, two Burma Army jets dropped bombs and strafed on KIA Bumchyang Post",0,,0,3,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Kachin,,,Alaw Bum Outpost,24.555208,97.544134,,,Armed Clashes,Airstrikes,SAC,KIA,"At around 8pm on April 11th, the Burmese Air Force conducted airstrikes on Alum Bum mountain outpost.",0,,0,3,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Kachin,,,between Mali Yang and Sumpra Bum,26.556,97.64,1,1,Armed Clashes,,KIA,SAC,"On April 11 between 1325-1340 hrs, an estimated 20 Burma Army soldiers from IBs 46 and 138 coming from Mali Yang were attacked by KIA soldiers from 10th Battalion, leaving five Burma Army soldiers dead, in Chihpwi Township.",5,5,0,2,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
11/4/2021,1,Mandalay,Mandalay,,Myawaddy Bank,21.98273,96.082775,0,1,Armed Resistance,Explosion,PDF,SAC,"At around 9am on April 11th, an explosive device detonated outside the Myawaddy Bank Branch on Mandalay's 82nd St. Military and police had been patrolling the bank, and an eyewitness told RFA that she believed one was killed in the blast.",1,1,0,2,https://www.rfa.org/burmese/news/myawaddy-bank-explosion-in-mandalay-04112021072052.html,
11/4/2021,1,Sagaing,Tamu,,Tamu,24.21643,94.31163,2,1,Armed Resistance,Clashes,PDF,SAC,"On April 11th a convoy of security forces were attacked at multiple locations on the road from Kalay to Tamu, three soldiers were killed and a passerby was shot by police.",4,3,,2,https://www.myanmar-now.org/en/news/tamu-locals-ambush-junta-convoy-killing-three-soldiers,
12/4/2021,1,Kachin,Momauk,Min Gyan,Tapin Bridge,24.390339,97.408358,0,1,Armed Clashes,SAC Position Seized,KIA,SAC,"On April 12th, KIA soldiers took control of a SAC security checkpoint and strategic bridge along National Highway 31 and near the town of Myo Thit. ",,,,,https://burma.irrawaddy.com/news/2021/04/12/240703.html,
12/4/2021,1,Kachin,Momauk,Min Gyan,LIB 320 Camp East of Myo Thit,24.420749,97.423948,0,1,Armed Clashes,SAC Position Seized,KIA,SAC,"On April 12th, KIA soldiers overran a hilltop camp run by the Tatmadaw's 320th LIB, to the east of Myo Thit. According to the KIA's information officer they siezed ammunition and retreated from the area.",,,,3,http://burmese.dvb.no/archives/457541,
12/4/2021,1,Kachin,Momauk,Min Gyan,Myo Thit,24.409927,97.40572,1,1,Violence Against Civilians,Artillery Strikes,SAC,,In the early morning of April 12th a 21-year old woman was killed in Myo Thit while the Tatmadaw was shelling the town with artillery.,1,,0,1,https://burma.irrawaddy.com/news/2021/04/12/240703.html,
12/4/2021,1,Kachin,Momauk,Maing Hkat,Si Het,24.4311409,97.40847778,1,1,Violence Against Civilians,Artillery Strikes,SAC,,In the early morning of April 12th an 83-year-old woman was killed in Si Het while the Tatmadaw was shelling the town with artillery.,1,,2,1,https://burma.irrawaddy.com/news/2021/04/12/240703.html,
12/4/2021,1,Kachin,Momauk,Min Jang,Myo Haung,24.40844,97.393341,1,1,Violence Against Civilians,Artillery Strikes,SAC,,In the early morning of April 12th a 23-year-old man was killed in Myo Haung while the Tatmadaw was shelling the town with artillery.,1,,1,1,https://burma.irrawaddy.com/news/2021/04/12/240703.html,
12/4/2021,1,Kachin,Momauk ,In Baw Mai Kyin,Alaw Bum Outpost,24.555208,97.544134,1,1,Armed Clashes,Airstrikes,SAC,KIA,"On April 12th the Tatmadaw launched airstrikes on Alaw Bum outpost, which was captured by the KIA on March 25th.",0,,0,3,https://www.myanmar-now.org/en/news/juntas-armed-forces-launch-attack-to-reclaim-base-seized-by-kia,
12/4/2021,1,Kachin,Momauk ,In Baw Mai Kyin,Near Ri Tu Kawng post,24.56629,97.54742,0,1,Armed Clashes,,SAC,KIA,"On April 12 at 0530, KIA soldiers from 30th Battalion clashed with combined troops from LIB (320, 387, 437, 438 and IB 47 at the coordinates: LH 529 177 near Ri Tu Kawng post, in front of Bumchyang post, close to Alaw Bum.",,,,,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
12/4/2021,1,Kachin,Momauk ,In Baw Mai Kyin,Alaw Bum Outpost,24.55351,97.53375,1,1,Armed Clashes,,SAC,KIA,On April 12th the Tatmadaw launched an operation to recapture the Alaw Bum Outpost captured by the KIA late March. The commander of the 387th LIB was killed in the clashes. Clashes closest to Alaw Bum happened at these coordinates.,1,1,,2,https://www.myanmar-now.org/en/news/juntas-armed-forces-launch-attack-to-reclaim-base-seized-by-kia,
12/4/2021,1,Kachin,Momauk ,,Chinese territory - Backyard of Yang Fa Gyeng,24.55568,97.57124,0,1,Violence Against Civilians,Artillery Strikes,SAC,,At 2pm on April 12th a 105mm artillery round fired by the Tatmadaw's LIB 142 landed in a backyard on Chinese territory. No one was reported injured.,0,,0,2,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
12/4/2021,1,Kachin,Momauk ,,Chinese territory - near Gaban Yang village,24.57825,97.57098,1,1,Violence Against Civilians,Artillery Strikes,SAC,,"At 5pm on April 12th, six 105mm artillery rounds fired by the Tatmadaw's LIB 142 fell into Chinese territory near Gaban Yang village.",0,,0,2,https://www.freeburmarangers.org/2021/04/16/one-villager-killed-five-wounded-burma-army-escalates-attacks-northern-burma/,
12/4/2021,1,Kachin,Myitkyina,Tat Kone Ward,Outside Mytel offices,25.417608,97.392929,0,1,Armed Resistance,Explosion,,,At around 8pm on April 12th an explosive device detonated out side of Mytel's Kachin branch office in Myitkyina. No casualties were reported.,,,,3,https://www.facebook.com/khitthitnews/posts/1171512666619411?__cft__[0]=AZW_gBlgvXgFbV8FiCIwImJLhlnCzGfEO-Sq1c7kkIf-DHGo3s_8mswdHzDKUl7kw2Jja9NYFQL1Zm3nEWovxM1WM9NiZQxlfMbQtnANtg2gcGzcDA9-slI4rfBskwDhTm4PXE7ifRS-gviaHSiVRQxE&__tn__=%2CO%2CP-R,
